name,brand,manufacturer,category,sp,mrp,discount,productImageUrl
Nature Valley Oats 'N Honey Crunchy Granola Bar 42 g (Pack of 6),Nature Valley,-NA-,Breakfast Cereals,334.8,360.0,7,https://www.jiomart.com/images/product/150x150/590111005/nature-valley-oats-n-honey-crunchy-granola-bar-42-g-pack-of-6-0-20201201.jpg
St. Dalfour Strawberry Preserve (No Added Sugar) 284 g,St. Dalfour,-NA-,"Spreads, Sauces, Ketchup",325.5,350.0,7,https://www.jiomart.com/images/product/150x150/590111002/st-dalfour-strawberry-preserve-no-added-sugar-284-g-0-20201201.jpg
Spice Secrets Dry Garlic Chutney 100 g,Spice Secrets,-NA-,Pickles & Chutney,40.0,50.0,20,https://www.jiomart.com/images/product/150x150/590110969/spice-secrets-dry-garlic-chutney-100-g-0-20201202.jpg
Pinnacle Purple Plastic Insulated Casserole 1 L,,-NA-,Dining,266.0,400.0,33,https://www.jiomart.com/images/product/150x150/590110363/pinnacle-purple-plastic-insulated-casserole-1-l-0-20210121.jpg
Pinnacle Panache Blue Plastic Insulated Casserole 600 ml,,-NA-,Dining,200.0,300.0,33,https://www.jiomart.com/images/product/150x150/590110362/pinnacle-panache-blue-plastic-insulated-casserole-600-ml-0-20201230.jpg
Pinnacle Metallic Purple Plastic Thermo Insulated Casserole 500 ml,,-NA-,Dining,186.0,280.0,33,https://www.jiomart.com/images/product/150x150/590110361/pinnacle-metallic-purple-plastic-thermo-insulated-casserole-500-ml-0-20210121.jpg
Fackelmann Black & White Sparking Wine Stopper 5 cm,,-NA-,Dining,232.0,299.0,22,https://www.jiomart.com/images/product/150x150/590110360/fackelmann-black-white-sparking-wine-stopper-5-cm-0-20201130.jpg
La Opala Diva Lavender Dew Opalware Quarter Plate 7 inch,,-NA-,Dining,69.0,85.0,18,https://www.jiomart.com/images/product/150x150/590110359/la-opala-diva-lavender-dew-opalware-quarter-plate-7-inch-0-20201130.jpg
La Opala Diva Purple Haze Opalware Quarter Plate,,-NA-,Dining,69.0,85.0,18,https://www.jiomart.com/images/product/150x150/590110358/la-opala-diva-purple-haze-opalware-quarter-plate-0-20201130.jpg
La Opala Diva Mystrio Black White Round Opalware Soup Bowl 130 ml,,-NA-,Dining,65.0,80.0,18,https://www.jiomart.com/images/product/150x150/590110357/la-opala-diva-mystrio-black-white-round-opalware-soup-bowl-130-ml-0-20201130.jpg
Dinesmart Ellora Rectangular Tray (Medium),,-NA-,Dining,92.0,129.0,28,https://www.jiomart.com/images/product/150x150/590110356/dinesmart-ellora-rectangular-tray-medium-0-20201130.jpg
Dinesmart Ellora Rectangular Tray (Small),,-NA-,Dining,51.0,69.0,26,https://www.jiomart.com/images/product/150x150/590110355/dinesmart-ellora-rectangular-tray-small-0-20201130.jpg
Dinesmart Voge Rectangular Tray (Medium),,-NA-,Dining,64.0,119.0,46,https://www.jiomart.com/images/product/150x150/590110354/dinesmart-voge-rectangular-tray-medium-0-20201130.jpg
Dinesmart Opal Blue Bell Half Plate,,-NA-,Dining,31.0,75.0,58,https://www.jiomart.com/images/product/150x150/590110353/dinesmart-opal-blue-bell-half-plate-0-20201130.jpg
Crystal Stainless Steel Fruit Fork (Set of 6),,-NA-,Dining,100.0,125.0,20,https://www.jiomart.com/images/product/150x150/590110352/crystal-stainless-steel-fruit-fork-set-of-6-0-20201130.jpg
Scotch-Brite S-Shape Scrub Pad (7.5 cm X 10 cm) 5 pcs,Scotch Brite,3M India Limited,"Mops, Brushes & Scrubs",55.0,75.0,26,https://www.jiomart.com/images/product/150x150/491173884/scotch-brite-s-shape-scrub-pad-7-5-cm-x-10-cm-5-pcs-0-20200729.jpg
3M Command Plastic Round Cord Clip (4 Clips & 5 Clear Small Strips),Command,3M India Limited,Bathroom & Laundry Accessories,131.0,149.0,12,https://www.jiomart.com/images/product/150x150/590107209/3m-command-plastic-round-cord-clip-4-clips-5-clear-small-strips-0-20201126.jpg
"3M Command Jumbo Universal Silver Metal Picture Hanger Set (1 Hanger, 4 Large & 2 Mini Strips)",Command,3M India Limited,Bathroom & Laundry Accessories,393.0,449.0,12,https://www.jiomart.com/images/product/150x150/590107207/3m-command-jumbo-universal-silver-metal-picture-hanger-set-1-hanger-4-large-2-mini-strips-0-20201126.jpg
"3M Command Universal Silver Metal Picture Hanger Set (1 Hanger, 2 Large & 2 Mini Strips)",Command,3M India Limited,Bathroom & Laundry Accessories,218.0,249.0,12,https://www.jiomart.com/images/product/150x150/590107206/3m-command-universal-silver-metal-picture-hanger-set-1-hanger-2-large-2-mini-strips-0-20201126.jpg
3M Command Wire Back White Plastic Picture Hanger (1 Hanger & 2 Large Strips),Command,3M India Limited,Bathroom & Laundry Accessories,131.0,149.0,12,https://www.jiomart.com/images/product/150x150/590107205/3m-command-wire-back-white-plastic-picture-hanger-1-hanger-2-large-strips-0-20201126.jpg
3M Command Sawtooth Picture Hanger (1 Hanger & 2 Large Strips),Command,3M India Limited,Bathroom & Laundry Accessories,131.0,149.0,12,https://www.jiomart.com/images/product/150x150/590107204/3m-command-sawtooth-picture-hanger-1-hanger-2-large-strips-0-20201126.jpg
3M Command Black (M) Picture Hanging Strip (Set of 4),Command,3M India Limited,Bathroom & Laundry Accessories,218.0,249.0,12,https://www.jiomart.com/images/product/150x150/590107203/3m-command-black-m-picture-hanging-strip-set-of-4-0-20201126.jpg
3M Command Black (L) Picture Hanging Strip (Set of 4),Command,3M India Limited,Bathroom & Laundry Accessories,262.0,299.0,12,https://www.jiomart.com/images/product/150x150/590107202/3m-command-black-l-picture-hanging-strip-set-of-4-0-20210111.jpg
3M Command White (S) Picture Hanging Strip (Set of 4),Command,3M India Limited,Bathroom & Laundry Accessories,175.0,199.0,12,https://www.jiomart.com/images/product/150x150/590107201/3m-command-white-s-picture-hanging-strip-set-of-4-0-20201126.jpg
3M Command White (M) Picture Hanging Strip (Set of 4),Command,3M India Limited,Bathroom & Laundry Accessories,218.0,249.0,12,https://www.jiomart.com/images/product/150x150/590107200/3m-command-white-m-picture-hanging-strip-set-of-4-0-20201126.jpg
3M Command Clear (S) Plastic Hook (2 Hooks & 4 Strips),Command,3M India Limited,Bathroom & Laundry Accessories,131.0,149.0,12,https://www.jiomart.com/images/product/150x150/590107199/3m-command-clear-s-plastic-hook-2-hooks-4-strips-0-20201126.jpg
3M Command (M) Clear Hook (2 Hooks & 4 Strips),Command,3M India Limited,Bathroom & Laundry Accessories,154.0,175.0,12,https://www.jiomart.com/images/product/150x150/590107198/3m-command-m-clear-hook-2-hooks-4-strips-0-20201126.jpg
3M Command Clear (M) Refill Strip 9 pcs,Command,3M India Limited,Bathroom & Laundry Accessories,175.0,199.0,12,https://www.jiomart.com/images/product/150x150/590107195/3m-command-clear-m-refill-strip-9-pcs-0-20201126.jpg
3M Command White Plastic Broom Gripper with Strips (1 Gripper & 2 Large Strips),Command,3M India Limited,Bathroom & Laundry Accessories,393.0,449.0,12,https://www.jiomart.com/images/product/150x150/590107194/3m-command-white-plastic-broom-gripper-with-strips-1-gripper-2-large-strips-0-20201126.jpg
3M Command (L) Refill Strip 8 pcs,Command,3M India Limited,Bathroom & Laundry Accessories,175.0,199.0,12,https://www.jiomart.com/images/product/150x150/590107193/3m-command-l-refill-strip-8-pcs-0-20201126.jpg
3M Command White Mini Refill Strip 24 pcs,Command,3M India Limited,Bathroom & Laundry Accessories,131.0,149.0,12,https://www.jiomart.com/images/product/150x150/590107191/3m-command-white-mini-refill-strip-24-pcs-0-20201126.jpg
3M Command White (M) Refill Strip 9 pcs,Command,3M India Limited,Bathroom & Laundry Accessories,131.0,149.0,12,https://www.jiomart.com/images/product/150x150/590107190/3m-command-white-m-refill-strip-9-pcs-0-20201126.jpg
3M Command Designer White (L) Plastic Hook (1 Hook & 2 Strips),Command,3M India Limited,Bathroom & Laundry Accessories,175.0,199.0,12,https://www.jiomart.com/images/product/150x150/590107189/3m-command-designer-white-l-plastic-hook-1-hook-2-strips-0-20201126.jpg
3M Command White (M) Plastic Wire Hook Set (2 Hooks & 4 Strips),Command,3M India Limited,Bathroom & Laundry Accessories,218.0,249.0,12,https://www.jiomart.com/images/product/150x150/590107187/3m-command-white-m-plastic-wire-hook-set-2-hooks-4-strips-0-20201126.jpg
3M Command Small Wire Hooks (3 Hooks & 4 Small Strips),Command,3M India Limited,Bathroom & Laundry Accessories,131.0,149.0,12,https://www.jiomart.com/images/product/150x150/590107186/3m-command-small-wire-hooks-3-hooks-4-small-strips-0-20201126.jpg
3M Command Micro Hooks (3 hooks & 4 Small Strips),Command,3M India Limited,Bathroom & Laundry Accessories,87.0,99.0,12,https://www.jiomart.com/images/product/150x150/590107185/3m-command-micro-hooks-3-hooks-4-small-strips-0-20201126.jpg
3M Command White (L) Plastic Utility Hook (1 Hook & 2 Strips),Command,3M India Limited,Bathroom & Laundry Accessories,131.0,149.0,12,https://www.jiomart.com/images/product/150x150/590107184/3m-command-white-l-plastic-utility-hook-1-hook-2-strips-0-20201126.jpg
3M Command White (S) Plastic Utility Hook Set (2 Hooks & 4 Strips),Command,3M India Limited,Bathroom & Laundry Accessories,87.0,99.0,12,https://www.jiomart.com/images/product/150x150/590107183/3m-command-white-s-plastic-utility-hook-set-2-hooks-4-strips-0-20201126.jpg
3M Command White (M) Plastic Utility Hook (2 Hooks & 4 Strips),Command,3M India Limited,Bathroom & Laundry Accessories,131.0,149.0,12,https://www.jiomart.com/images/product/150x150/590107182/3m-command-white-m-plastic-utility-hook-2-hooks-4-strips-0-20201126.jpg
Scotch-Brite Sponge Wipe 5 pcs,Scotch Brite,3M India Limited,"Mops, Brushes & Scrubs",249.0,320.0,22,https://www.jiomart.com/images/product/150x150/590049051/scotch-brite-sponge-wipe-5-pcs-0-20201014.jpg
A1 Butter Murukku 200 g,A1 Chips,A1 Chips & Exports India Pvt Limited,Snacks & Namkeen,86.57,95.0,8,https://www.jiomart.com/images/product/150x150/491337064/a1-butter-murukku-200-gm-0-20200518.jpg
A1 Garlic Salted Murukku 200 g,A1,A1 Chips & Exports India Pvt Limited,Snacks & Namkeen,75.71,83.13,8,https://www.jiomart.com/images/product/150x150/491337122/a1-garlic-salted-murukku-200-g-0-20200725.jpg
A1 Country Namkeen Mixture 200 g,A1 Chips,A1 Chips & Exports India Pvt Limited,Snacks & Namkeen,78.41,85.0,7,https://www.jiomart.com/images/product/150x150/590033016/a1-country-namkeen-mixture-200-g-0-20210118.jpg
Aakash Ratlami Sev 350 g,Aakash Namkeen,Aakash Namkeens & Sweets,Snacks & Namkeen,68.85,75.0,8,https://www.jiomart.com/images/product/150x150/490052799/aakash-ratlami-sev-350-g-0-20201027.jpg
Aakash Laung Sev 350 g,Aakash Namkeen,Aakash Namkeens & Sweets,Snacks & Namkeen,73.44,80.0,8,https://www.jiomart.com/images/product/150x150/490052805/aakash-laung-sev-350-g-0-20210104.jpg
Aakash Mumbai Namkeen Mix 350 g,Aakash Namkeen,Aakash Namkeens & Sweets,Snacks & Namkeen,75.04,80.0,6,https://www.jiomart.com/images/product/150x150/490052814/aakash-mumbai-namkeen-mix-350-g-0-20201126.jpg
Aakash Laung Sev 150 g,Aakash,Aakash Namkeens & Sweets,Snacks & Namkeen,37.52,40.0,6,https://www.jiomart.com/images/product/150x150/590033028/aakash-laung-sev-150-g-0-20201022.jpg
Aakash Mumbai Namkeen Mix 150 g,Aakash,Aakash Namkeens & Sweets,Snacks & Namkeen,37.52,40.0,6,https://www.jiomart.com/images/product/150x150/590033023/aakash-mumbai-namkeen-mix-150-g-0-20200821.jpg
Aakash Lajawab Namkeen Mix 150 g,Aakash,Aakash Namkeens & Sweets,Snacks & Namkeen,37.52,40.0,6,https://www.jiomart.com/images/product/150x150/590033020/aakash-lajawab-namkeen-mix-150-g-0-20201017.jpg
Aakash Ratlami Sev 150 g,Aakash,Aakash Namkeens & Sweets,Snacks & Namkeen,32.55,35.0,7,https://www.jiomart.com/images/product/150x150/590033027/aakash-ratlami-sev-150-g-0-20201022.jpg
Aakash Lahsun Sev 350 g,Aakash,Aakash Namkeens & Sweets,Snacks & Namkeen,74.4,80.0,7,https://www.jiomart.com/images/product/150x150/590033030/aakash-lahsun-sev-350-g-0-20201027.jpg
Aakash Lahsun Sev 150 g,Aakash,Aakash Namkeens & Sweets,Snacks & Namkeen,20.46,22.0,7,https://www.jiomart.com/images/product/150x150/590033029/aakash-lahsun-sev-150-g-0-20200821.jpg
Aakash Hing Sev 150 g,Aakash,Aakash Namkeens & Sweets,Snacks & Namkeen,27.9,30.0,7,https://www.jiomart.com/images/product/150x150/590033034/aakash-hing-sev-150-g-0-20200821.jpg
PediaSure Vanilla Delight Health Drink Powder 750 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,886.97,975.0,8,https://www.jiomart.com/images/product/150x150/491092337/pediasure-vanilla-delight-health-drink-powder-750-g-0-20201125.jpg
PediaSure Complete Chocolate Health Drink Powder 1 kg,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,1121.84,1240.0,9,https://www.jiomart.com/images/product/150x150/490740704/pediasure-complete-chocolate-health-drink-powder-1-kg-0-20201007.jpg
PediaSure Vanilla Delight Health Drink Powder 1 kg,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,1119.7,1240.0,9,https://www.jiomart.com/images/product/150x150/490740702/pediasure-vanilla-delight-health-drink-powder-1-kg-0-20210115.jpg
Pediasure Vanilla 7 Plus 400 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,345.0,395.0,12,https://www.jiomart.com/images/product/150x150/590034254/pediasure-vanilla-7-plus-400-g-0-20200907.jpg
Pediasure 7 Plus Chocolate 400 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,345.0,395.0,12,https://www.jiomart.com/images/product/150x150/590040361/pediasure-7-plus-chocolate-400-g-0-20200922.jpg
PediaSure Chocolate Health Drink Powder 400 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,514.91,545.0,5,https://www.jiomart.com/images/product/150x150/491061209/pediasure-chocolate-health-drink-powder-400-g-0-20201125.jpg
PediaSure Chocolate Health Drink Powder 750 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,886.24,975.0,9,https://www.jiomart.com/images/product/150x150/491092336/pediasure-chocolate-health-drink-powder-750-g-0-20201130.jpg
PediaSure Vanilla Delight Health Drink Powder 400 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,515.25,545.0,5,https://www.jiomart.com/images/product/150x150/491061210/pediasure-vanilla-delight-health-drink-powder-400-g-0-20201007.jpg
Ensure Diabetes Care Vanilla Health Drink Powder 400 g,Ensure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,651.36,690.0,5,https://www.jiomart.com/images/product/150x150/491417921/ensure-diabetes-care-vanilla-health-drink-powder-400-g-0-20201022.jpg
Ensure Vanilla Health Drink Powder 400 g,Ensure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,510.0,550.0,7,https://www.jiomart.com/images/product/150x150/491417923/ensure-vanilla-health-drink-powder-400-g-0-20201118.jpg
Ensure Vanilla Health Drink Powder 200 g,Ensure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,278.71,295.0,5,https://www.jiomart.com/images/product/150x150/491296365/ensure-vanilla-health-drink-powder-200-g-0-20201219.jpg
PediaSure Chocolate Health Drink Powder 200 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,278.34,295.0,5,https://www.jiomart.com/images/product/150x150/491061211/pediasure-chocolate-health-drink-powder-200-g-0-20201219.jpg
Pedia Sure Vanilla Delight Health Drink Powder 200 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,278.19,295.0,5,https://www.jiomart.com/images/product/150x150/491061212/pedia-sure-vanilla-delight-health-drink-powder-200-g-0-20201219.jpg
Ensure Diabetes Care Chocolate Health Drink Powder 200 g,Ensure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,356.95,380.0,6,https://www.jiomart.com/images/product/150x150/491417922/ensure-diabetes-care-chocolate-health-drink-powder-200-g-0-20201219.jpg
Ensure Chocolate Health Drink Powder 200 g,Ensure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,277.46,295.0,5,https://www.jiomart.com/images/product/150x150/491349775/ensure-chocolate-health-drink-powder-200-g-0-20210115.jpg
PediaSure Vanilla Delight Health Drink Powder 22 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,18.82,20.0,5,https://www.jiomart.com/images/product/150x150/491202339/pediasure-vanilla-delight-health-drink-powder-22-g-0-20210115.jpg
Pediasure Chocolate Health Drink Powder 22 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,18.83,20.0,5,https://www.jiomart.com/images/product/150x150/491202340/pediasure-chocolate-health-drink-powder-22-g-0-20210115.jpg
PediaSure Kesar Badam Health Drink Powder 200 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,288.3,310.0,7,https://www.jiomart.com/images/product/150x150/590067193/pediasure-kesar-badam-health-drink-powder-200-g-0-20201027.jpg
Pediasure Vanilla Delight Health Drink Powder 400 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,539.4,580.0,7,https://www.jiomart.com/images/product/150x150/590067196/pediasure-vanilla-delight-health-drink-powder-400-g-0-20201027.jpg
PediaSure Vanilla Delight Health Drink Powder 200 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,292.95,315.0,7,https://www.jiomart.com/images/product/150x150/590067195/pediasure-vanilla-delight-health-drink-powder-200-g-0-20201028.jpg
PediaSure Premium Chocolate Health Drink Powder 200 g,Pediasure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,292.95,315.0,7,https://www.jiomart.com/images/product/150x150/590067194/pediasure-premium-chocolate-health-drink-powder-200-g-0-20201218.jpg
Ensure Vanilla Health Drink Powder 1 kg,Ensure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,1035.0,1150.0,10,https://www.jiomart.com/images/product/150x150/590106979/ensure-vanilla-health-drink-powder-1-kg-0-20201222.jpg
Ensure Vanilla Health Drink Powder 400 g,Ensure,Abbott Healthcare Pvt Limited,Health Drink & Supplement,525.45,565.0,7,https://www.jiomart.com/images/product/150x150/590106978/ensure-vanilla-health-drink-powder-400-g-0-20210104.jpg
Fortune Health Physically Refined Rice Bran Oil 5 L + India Gate Feast Rozzana Basmati Rice 5 kg Combo Pack,Fortune,Adani Willmar Limited,Edible Oils,899.0,1190.0,24,https://www.jiomart.com/images/product/150x150/590122516/fortune-health-physically-refined-rice-bran-oil-5-l-india-gate-feast-rozzana-basmati-rice-5-kg-combo-pack-0-20201229.jpg
Fortune SunLite Refined Sunflower Oil 15 L,Fortune,Adani Willmar Limited,Edible Oils,2275.76,2900.0,21,https://www.jiomart.com/images/product/150x150/490012711/fortune-sunlite-refined-sunflower-oil-15-l-0-20200921.jpg
Fortune Sun Lite Refined Sunflower Oil 5 L,Fortune,Adani Willmar Limited,Edible Oils,759.55,953.57,19,https://www.jiomart.com/images/product/150x150/490005647/fortune-sun-lite-refined-sunflower-oil-5-l-0-20201117.jpg
Jubilee Regular Long Grain Rice 1 kg,Fortune,Adani Willmar Limited,Rice & Rice Products,46.33,150.0,69,https://www.jiomart.com/images/product/150x150/491215475/jubilee-regular-long-grain-rice-1-kg-0-20201128.jpg
Fortune Kachi Ghani Mustard Oil 5 L,Fortune,Adani Willmar Limited,Edible Oils,786.64,1016.07,21,https://www.jiomart.com/images/product/150x150/490012710/fortune-kachi-ghani-mustard-oil-5-l-jar-0-20200908.jpg
Fortune Refined Soyabean Oil 5 L,Fortune,Adani Willmar Limited,Edible Oils,696.5,830.0,15,https://www.jiomart.com/images/product/150x150/490005533/fortune-refined-soyabean-oil-5-l-can-0-20200922.jpg
Fortune Soya Wadi / Chunks 200 g,Fortune,Adani Willmar Limited,Dals & Pulses,42.41,45.0,5,https://www.jiomart.com/images/product/150x150/491161238/fortune-soya-wadi-chunks-200-g-0-20201117.jpg
Fortune Suji / Semolina 500 g,Fortune,Adani Willmar Limited,"Atta, Flours & Sooji",27.4,36.0,23,https://www.jiomart.com/images/product/150x150/590040931/fortune-suji-semolina-500-g-0-20200923.jpg
Fortune Maida / Refined Wheat Flour 500 g,Fortune,Adani Willmar Limited,"Atta, Flours & Sooji",27.32,36.0,24,https://www.jiomart.com/images/product/150x150/590040929/fortune-maida-refined-wheat-flour-500-g-0-20201024.jpg
Fortune Rawa / Semolina 500 g,Fortune,Adani Willmar Limited,"Atta, Flours & Sooji",27.35,36.0,23,https://www.jiomart.com/images/product/150x150/590040930/fortune-rawa-semolina-500-g-0-20200923.jpg
Fortune Super Food Bengali Bhog Khichuri 200 g,Fortune,Adani Willmar Limited,Ready To Cook & Eat,45.0,45.0,0,https://www.jiomart.com/images/product/150x150/590108590/fortune-super-food-bengali-bhog-khichuri-200-g-0-20201215.jpg
